Date,Close
2024-09-17,934.27
2024-09-18,935.46
2024-09-19,938.27
2024-09-20,951.13
2024-09-23,957.24
2024-09-24,958.03
2024-09-25,959.39
2024-09-26,964.43
2024-09-27,966.23
2024-09-30,952.74
2024-10-01,951.46
2024-10-03,935.69
2024-10-04,936.54
2024-10-07,924.32
2024-10-08,920.93
2024-10-09,919.58
2024-10-10,919.49
2024-10-11,921.03
2024-10-14,923.62
2024-10-15,922.22
2024-10-16,919.75
2024-10-17,913.76
2024-10-18,917.62
2024-10-21,913.76
2024-10-22,905.85
2024-10-23,903.49
2024-10-24,903.69
2024-10-25,897.67
2024-10-28,903.88
2024-10-29,907.53
2024-10-31,898.21
2024-11-01,908.9
2024-11-04,890.72
2024-11-06,905.78
2024-11-07,899.44
2024-11-08,898.55
2024-11-11,898.23
2024-11-12,889.39
2024-11-13,879.43
2024-11-14,877.87
2024-11-18,874.33
2024-11-19,877.84
2024-11-21,872.46
2024-11-22,891.59
2024-11-25,904.57
2024-11-26,903.0
2024-11-27,905.62
2024-11-28,894.14
2024-11-29,901.1
2024-12-02,905.11
2024-12-03,910.66
2024-12-04,910.95
2024-12-05,922.83
2024-12-06,923.11
2024-12-09,919.99
2024-12-10,919.31
2024-12-11,918.58
2024-12-12,918.43
2024-12-13,926.45
2024-12-16,924.71
2024-12-17,912.3
2024-12-18,906.39
2024-12-19,895.68
2024-12-20,884.0
2024-12-23,887.97
2024-12-24,887.38
2024-12-26,887.04
2024-12-27,886.89
2024-12-30,883.43
2024-12-31,881.79
2025-01-01,883.44
2025-01-02,899.75
2025-01-03,896.44
2025-01-06,881.27
2025-01-07,883.99
2025-01-08,883.81
2025-01-09,877.4
2025-01-10,874.32
2025-01-13,869.41
2025-01-14,865.98
2025-01-15,867.62
2025-01-16,870.53
2025-01-17,866.73
2025-01-20,871.49
2025-01-21,858.07
2025-01-22,863.85
2025-01-23,865.47
2025-01-24,861.72
2025-01-27,852.61
2025-01-28,864.21
2025-01-29,864.82
2025-01-30,868.1
2025-01-31,872.94
2025-02-01,868.82
2025-02-03,869.26
2025-02-04,884.79
2025-02-05,883.04
2025-02-06,881.13
2025-02-07,880.16
2025-02-10,873.17
2025-02-11,862.15
2025-02-12,861.99
2025-02-13,861.14
2025-02-14,859.51
2025-02-17,858.89
2025-02-18,857.45
2025-02-19,857.17
2025-02-20,857.48
2025-02-21,851.51
2025-02-24,843.47
2025-02-25,844.89
2025-02-27,844.21
2025-02-28,831.58
2025-03-03,826.98
2025-03-04,826.39
2025-03-05,834.54
2025-03-06,840.74
2025-03-07,841.71
2025-03-10,837.25
2025-03-11,838.17
2025-03-12,838.11
2025-03-13,836.21
2025-03-17,838.12
2025-03-18,854.08
2025-03-19,853.63
2025-03-20,864.14
2025-03-21,869.08
2025-03-24,881.18
2025-03-25,880.04
2025-03-26,873.74
2025-03-27,878.81
2025-03-28,876.36
2025-04-01,861.02
2025-04-02,865.24
2025-04-03,863.81
2025-04-04,854.03
2025-04-07,827.2
2025-04-08,840.36
2025-04-09,835.57
2025-04-11,850.25
2025-04-15,866.95
2025-04-16,868.19
2025-04-17,887.68
2025-04-21,897.28
2025-04-22,898.33
2025-04-23,903.28
2025-04-24,897.24
2025-04-25,894.59
2025-04-28,905.08
2025-04-29,903.67
2025-04-30,906.46
2025-05-02,907.83
2025-05-05,911.52
2025-05-06,909.42
2025-05-07,909.68
2025-05-08,906.7
2025-05-09,897.63
2025-05-12,930.18
2025-05-13,918.44
2025-05-14,920.14
2025-05-15,930.27
2025-05-16,931.8
2025-05-19,929.69
2025-05-20,919.06
2025-05-21,921.85
2025-05-22,922.13
2025-05-23,922.8
2025-05-26,930.1
2025-05-27,922.33
2025-05-28,921.76
2025-05-29,924.0
2025-05-30,921.41
2025-06-02,923.23
2025-06-03,915.89
2025-06-04,918.29
2025-06-05,924.0
2025-06-06,930.08
2025-06-09,935.7
2025-06-10,935.42
2025-06-11,935.48
2025-06-12,928.24
2025-06-13,919.54
2025-06-16,927.44
2025-06-17,925.09
2025-06-18,922.75
2025-06-19,921.85
2025-06-20,932.52
2025-06-23,931.16
2025-06-24,932.65
2025-06-25,937.04
2025-06-26,948.4
2025-06-27,953.27
2025-06-30,950.47
2025-07-01,949.4
2025-07-02,947.03
2025-07-03,947.64
2025-07-04,950.41
